player,total_runs,total_balls,matches_played,bat_avg,strike_rate,milestone_1000_runs,batting_elo
S Mahmood,50,66,13,3.8461538461538463,75.75757575757575,False,1482.1564232667415
S Mathur,63,76,4,15.75,82.89473684210526,False,1508.2560269168102
S Matsikenyeri,48,54,5,9.6,88.88888888888889,False,1499.472428124033
S Mba,105,149,5,21.0,70.46979865771812,False,1513.4273743811982
S McGiffin,20,24,2,10.0,83.33333333333334,False,1503.5526432482886
S Midhun,23,24,6,3.8333333333333335,95.83333333333334,False,1487.6716604544074
S Milenko,333,283,32,10.40625,117.6678445229682,False,1520.3786590659088
S Mills,1,4,1,1.0,25.0,False,1497.018490865821
S Mohan,0,1,1,0.0,0.0,False,1495.0
S Movva,417,403,23,18.130434782608695,103.47394540942929,False,1556.4084638290267
S Muniandy,938,831,70,13.4,112.87605294825511,False,1603.2837251527303
S Murari,9,12,3,3.0,75.0,False,1493.4169555265698
S Muthusamy,141,130,14,10.071428571428571,108.46153846153845,False,1512.664249088356
S Mylliempdah,33,56,2,16.5,58.92857142857143,False,1505.6531695885865
S Nadeem,105,155,28,3.75,67.74193548387096,False,1448.2542760640074
S Nadigotla,421,390,25,16.84,107.94871794871794,False,1553.1580002663632
S Narwal,37,29,4,9.25,127.58620689655173,False,1499.9232410288012
S Natsagdorj,15,64,4,3.75,23.4375,False,1494.4724281240328
S Navaratne,40,43,6,6.666666666666667,93.02325581395348,False,1493.1307580497196
S Norman,6,10,2,3.0,60.0,False,1495.666620267291
S Nsubuga,2,6,3,0.6666666666666666,33.33333333333333,False,1489.0369817316418
S Ogundipe,1,3,1,1.0,33.33333333333333,False,1497.018490865821
S Periyalwar,351,384,22,15.954545454545455,91.40625,False,1529.1214241692132
S Pillai,96,135,6,16.0,71.11111111111111,False,1511.000188012819
S Pitabeddara,2,4,2,1.0,50.0,False,1493.1992323303746
S Pokhriyal,13,23,1,13.0,56.52173913043478,False,1502.6851111331118
S Pradhan,367,429,26,14.115384615384615,85.54778554778555,False,1542.9622802166132
S Prasanna,283,230,26,10.884615384615385,123.04347826086956,False,1522.02868395576
S Ramakrishnan,31,45,3,10.333333333333334,68.88888888888889,False,1503.1664177923888
S Rana,91,82,8,11.375,110.97560975609757,False,1512.689041178908
S Randiv,10,10,3,3.3333333333333335,100.0,False,1497.06508492804
S Ravichandran,818,685,35,23.37142857142857,119.41605839416059,False,1592.1614725569782
S Ravikumar,89,141,6,14.833333333333334,63.12056737588653,False,1506.9043746486914
S Ravoka,24,38,5,4.8,63.1578947368421,False,1497.8073481761264
S Rengarajan,6,12,1,6.0,50.0,False,1500.666620267291
S Rossi,10,16,5,2.0,62.5,False,1481.9828311231518
S Rukmal,4,13,4,1.0,30.76923076923077,False,1484.6867906506234
S Rungrueang,89,145,19,4.684210526315789,61.37931034482759,False,1475.6956158363253
S Samal,68,58,4,17.0,117.24137931034481,False,1509.159218774656
S Samarawickrama,211,213,16,13.1875,99.06103286384976,False,1514.761662583075
S Sanandia,53,39,6,8.833333333333334,135.8974358974359,False,1500.5898619263003
S Sandeep Warrier,1,4,3,0.3333333333333333,25.0,False,1487.018490865821
S Sankar,52,61,5,10.4,85.24590163934425,False,1499.0835757938607
S Santhirakumaran,64,99,5,12.8,64.64646464646465,False,1503.2560269168102
S Sarthak,44,39,4,11.0,112.82051282051282,False,1505.25086657971
S Sengupta,27,28,4,6.75,96.42857142857143,False,1503.6450975773937
S Sesazi,1975,1684,70,28.214285714285715,117.28028503562946,True,1654.4441476601758
S Sheelan,28,28,1,28.0,100.0,False,1504.805790264997
S Shillingford,44,41,12,3.6666666666666665,107.31707317073172,False,1473.9140948526613
S Shrivastava,36,38,4,9.0,94.73684210526315,False,1500.8003902630517
S Simpson,8,9,1,8.0,88.88888888888889,False,1501.398464660749
S Singh,514,503,32,16.0625,102.1868787276342,False,1559.539940446025
S Siriotis,0,1,1,0.0,0.0,False,1495.0
S Smith,34,67,11,3.090909090909091,50.74626865671642,False,1483.3054661837127
S Snater,18,18,5,3.6,100.0,False,1490.8486837208172
S Sohal,430,379,24,17.916666666666668,113.45646437994723,False,1535.248148942002
S Sola,17,39,5,3.4,43.58974358974359,False,1494.6081158457516
S Solanki,18,20,2,9.0,90.0,False,1502.9028343293073
S Sreesanth,54,71,15,3.6,76.05633802816901,False,1462.0277937300452
S Srikanth,10,6,1,10.0,166.66666666666669,False,1501.9828311231518
S Sriram,31,38,2,15.5,81.57894736842105,False,1504.3903926495564
S Stanikzay,2,5,3,0.6666666666666666,40.0,False,1488.1992323303746
S Stolk,21,24,3,7.0,87.5,False,1499.0835757938607
S Sugaya-Slater,11,13,3,3.6666666666666665,84.61538461538461,False,1494.9045138468189
S Tabuisulu,4,12,3,1.3333333333333333,33.33333333333333,False,1491.055472597463
S Tarawally,6,14,2,3.0,42.857142857142854,False,1497.886022980998
S Thakor,423,316,36,11.75,133.86075949367088,False,1522.2289866149213
S Thakur,89,76,3,29.666666666666668,117.10526315789474,False,1504.9045138468189
S Thanikaithasan,413,353,21,19.666666666666668,116.99716713881018,False,1547.9569106478266
S Tobgay,39,59,2,19.5,66.10169491525424,False,1507.4475447645304
S Tosic,112,213,9,12.444444444444445,52.58215962441315,False,1503.5063780315986
S Tyagi,3,4,1,3.0,75.0,False,1499.036981731642
S Udhayan,17,14,3,5.666666666666667,121.42857142857142,False,1493.4169555265698
S Varathappan,9,11,1,9.0,81.81818181818183,False,1501.7052815164443
S Vashisht,127,136,17,7.470588235294118,93.38235294117648,False,1496.1305628603257
S Vasilakis,12,22,4,3.0,54.54545454545454,False,1493.2916866594796
S Vaz,8,13,2,4.0,61.53846153846154,False,1498.073963463284
S Veerapathiran,289,246,30,9.633333333333333,117.47967479674797,False,1520.4684995784764
S Vesawkar,320,325,18,17.77777777777778,98.46153846153847,False,1544.4130124516487
S Vidyut,145,115,8,18.125,126.08695652173914,False,1513.7838209431286
S Vijay Unni,271,305,30,9.033333333333333,88.85245901639345,False,1532.3300856800936
S Vijayakumar,2,5,2,1.0,40.0,False,1494.0369817316418
S Waqas Ahmed,56,71,6,9.333333333333334,78.87323943661971,False,1499.7501960611517
S Weleilakeba,8,3,1,8.0,266.66666666666663,False,1501.398464660749
S Wickramasekara,431,340,18,23.944444444444443,126.76470588235293,False,1528.452088224981
S Williams,32,43,6,5.333333333333333,74.4186046511628,False,1491.2417136842023
S Yeshi,27,49,11,2.4545454545454546,55.10204081632652,False,1471.9263653822447
S di Bartolomeo,2,2,1,2.0,100.0,False,1498.1992323303746
SA Abbott,650,603,79,8.227848101265822,107.7943615257048,False,1501.281565334081
SA Ahmad,601,586,27,22.25925925925926,102.55972696245735,False,1561.6274661815958
SA Asnodkar,592,493,29,20.413793103448278,120.08113590263692,False,1557.4689358779565
SA Edwards,1217,1031,80,15.2125,118.04073714839961,True,1645.3796452741633
SA Engelbrecht,378,310,14,27.0,121.93548387096773,False,1539.8421710771518
SA Jacobs,14,24,6,2.3333333333333335,58.333333333333336,False,1486.7977358455491
SA Jumbe,426,422,35,12.17142857142857,100.9478672985782,False,1527.1334522302745
SA Lewis,1,3,1,1.0,33.33333333333333,False,1497.018490865821
SA Mohandas,63,63,10,6.3,100.0,False,1494.977858798871
SA Okpe,442,468,42,10.523809523809524,94.44444444444444,False,1517.2297273318475
SA Pradhan,2,6,1,2.0,33.33333333333333,False,1498.1992323303746
SA Wijeratne,261,224,13,20.076923076923077,116.51785714285714,False,1521.7067915182363
SA Yadav,8405,5559,284,29.595070422535212,151.1962583198417,True,2290.023443182365
SA van Breda,3,8,1,3.0,37.5,False,1499.036981731642
SB Bangar,49,58,7,7.0,84.48275862068965,False,1502.1738712923498
SB Dubey,363,257,21,17.285714285714285,141.24513618677042,False,1550.1421459429866
SB Harper,1623,1278,87,18.655172413793103,126.99530516431925,True,1608.0698355964385
SB Jakati,66,78,12,5.5,84.61538461538461,False,1492.3070065030965
SB Joshi,6,16,2,3.0,37.5,False,1498.0739634632841
SB Patel,109,112,6,18.166666666666668,97.32142857142857,False,1519.0393637197517
SB Styris,734,647,41,17.902439024390244,113.44667697063369,False,1592.664783171014
SB Wagh,199,247,20,9.95,80.5668016194332,False,1506.432699699168
SC Das,15,26,2,7.5,57.692307692307686,False,1502.453937258212
SC Ganguly,1349,1326,56,24.089285714285715,101.73453996983409,True,1628.515129853677
SC Getkate,238,209,21,11.333333333333334,113.8755980861244,False,1534.4816617830718
SC Kuggeleijn,122,79,15,8.133333333333333,154.43037974683546,False,1498.6293488699457
SC Williams,1879,1504,91,20.64835164835165,124.93351063829788,True,1688.5824776333957
SC van Schalkwyk,133,118,12,11.083333333333334,112.71186440677967,False,1520.5952361778202
SCG MacGill,6,5,1,6.0,120.0,False,1500.666620267291
SCJ Broad,137,134,29,4.724137931034483,102.23880597014924,False,1475.9314299155449
SD Chitnis,102,96,9,11.333333333333334,106.25,False,1513.658877101627
SD Heazlett,840,692,50,16.8,121.38728323699422,False,1576.9837124222927
SD Hope,3057,2396,129,23.697674418604652,127.58764607679464,True,1843.7054475825948
SD Lad,779,654,37,21.054054054054053,119.1131498470948,False,1575.4568054883466
SD Outerbridge,37,36,1,37.0,102.77777777777777,False,1505.0
SD Parris,174,157,6,29.0,110.828025477707,False,1524.2949064963748
SD Parry,4,4,3,1.3333333333333333,100.0,False,1492.2362140620164
SD Valjalo,42,56,5,8.4,75.0,False,1506.225266528548
SDJJ Dima,12,38,5,2.4,31.57894736842105,False,1486.9230047126398
SE Bond,22,23,9,2.4444444444444446,95.65217391304348,False,1480.5576834354051
SE Findlay,32,31,2,16.0,103.2258064516129,False,1506.408883515377
SE Gotch,377,383,30,12.566666666666666,98.43342036553526,False,1537.751565264391
SE Marsh,5546,4375,161,34.4472049689441,126.76571428571428,True,2006.0085308436624
SE Rutherford,2581,1954,133,19.406015037593985,132.0880245649949,True,1759.9235783110487
SE Thomas,45,79,5,9.0,56.9620253164557,False,1503.5357106876015
SF Khan,184,146,11,16.727272727272727,126.02739726027397,False,1513.715205100805
SF Mire,219,177,8,27.375,123.72881355932203,False,1510.2516555120162
SF Nhavotso,12,27,3,4.0,44.44444444444444,False,1498.941495578461
SF Tiai,110,101,10,11.0,108.91089108910892,False,1508.3012738913387
SFS Cheema,1,4,2,0.5,25.0,False,1492.018490865821
SG Borthwick,14,16,1,14.0,87.5,False,1502.8860229809977
SG Diaby,9,17,3,3.0,52.94117647058824,False,1493.4169555265698
SG Mangela,197,180,10,19.7,109.44444444444446,False,1517.0245017946402
SG Rohilla,43,42,3,14.333333333333334,102.38095238095238,False,1504.6081158457514
SH Johnson,56,50,14,4.0,112.00000000000001,False,1468.566422772522
SH Obed,71,72,11,6.454545454545454,98.61111111111111,False,1495.66107208406
SH Venugopal,35,35,3,11.666666666666666,100.0,False,1503.5295626472625
SHA Rance,10,21,3,3.3333333333333335,47.61904761904761,False,1495.4354463923908
SHT Kandamby,12,18,2,6.0,66.66666666666666,False,1500.1820634535263
SI Kamea,7,18,8,0.875,38.88888888888889,False,1472.453937258212
SI Mahmood,1,2,2,0.5,50.0,False,1492.018490865821
SJ Baard,821,766,35,23.457142857142856,107.18015665796345,False,1609.038723697909
SJ Barman,3,3,1,3.0,100.0,False,1499.036981731642
SJ Benn,57,77,15,3.8,74.02597402597402,False,1477.4620580840967
SJ Cook,0,1,1,0.0,0.0,False,1495.0
SJ Coyte,63,42,6,10.5,150.0,False,1502.3906289657173
SJ Erwee,70,64,7,10.0,109.375,False,1494.159218774656
SJ Hughes-Pinan,7,12,2,3.5,58.333333333333336,False,1497.6851111331118
SJ Modani,93,71,4,23.25,130.98591549295776,False,1512.157539257145
SJ Myburgh,1094,914,51,21.45098039215686,119.69365426695842,True,1591.315309329662
SJ Patel,2,13,4,0.5,15.384615384615385,False,1483.1992323303746
SJ Srivastava,5,5,4,1.25,100.0,False,1488.073963463284
SJC Keen,42,43,4,10.5,97.67441860465115,False,1507.3520586113493
SJS Smith,8,11,1,8.0,72.72727272727273,False,1501.398464660749
SK Atai,69,69,14,4.928571428571429,100.0,False,1478.6913355674728
SK Awiah,343,459,25,13.72,74.7276688453159,False,1527.0685965131893
SK Das,20,27,1,20.0,74.07407407407408,False,1503.8658525976653
SK Gharami,3,10,3,1.0,30.0,False,1490.2177231961955
SK Ismail,0,1,1,0.0,0.0,False,1495.0
SK Patel,387,369,16,24.1875,104.8780487804878,False,1530.0546999145365
SK Raina,7819,5958,294,26.595238095238095,131.23531386371266,True,2301.8632691508346
SK Rasheed,155,147,9,17.22222222222222,105.44217687074831,False,1518.6420657533172
SK Springer,228,231,21,10.857142857142858,98.7012987012987,False,1520.7439808830297
SK Trivedi,42,61,14,3.0,68.85245901639344,False,1475.6605566191386
SK Warne,198,219,27,7.333333333333333,90.41095890410958,False,1488.819277405052
SKDT Madusanka,224,267,12,18.666666666666668,83.89513108614233,False,1526.337239668917
SKR Mallidi,13,20,2,6.5,65.0,False,1499.48779463641
SKS Gill,639,653,21,30.428571428571427,97.85604900459418,False,1557.0285281555869
SL Clephane,1,6,1,1.0,16.666666666666664,False,1497.018490865821
SL Malinga,226,269,53,4.264150943396227,84.01486988847584,False,1415.0687699083232
SL Perera,10,24,2,5.0,41.66666666666667,False,1500.092454329105
SL Rainbird,34,38,11,3.090909090909091,89.47368421052632,False,1473.3484812459149
SL Verma,133,92,11,12.090909090909092,144.56521739130434,False,1503.5944211077099
SM Boland,71,87,20,3.55,81.60919540229885,False,1472.3238540032232
SM Curran,1608,1286,108,14.88888888888889,125.03888024883358,True,1654.0904378740704
SM Davies,102,83,5,20.4,122.89156626506023,False,1516.0001880128193
SM Elliott,2,7,1,2.0,28.57142857142857,False,1498.1992323303746
SM Ervine,24,19,1,24.0,126.3157894736842,False,1504.3735813012465
SM Fallah,5,11,4,1.25,45.45454545454545,False,1488.41695552657
SM Gugale,75,84,9,8.333333333333334,89.28571428571429,False,1503.8942516802754
SM Harwood,12,19,3,4.0,63.1578947368421,False,1498.740583730575
SM Katich,689,542,32,21.53125,127.12177121771218,False,1575.6414337704628
SM Kazi,21,27,7,3.0,77.77777777777779,False,1489.8258390419473
SM Nash,23,32,4,5.75,71.875,False,1496.974278791712
SM Patidar,25,19,1,25.0,131.57894736842107,False,1504.48779463641
SM Pollock,233,188,17,13.705882352941176,123.93617021276594,False,1510.2931933290233
SM Rohilla,5,6,1,5.0,83.33333333333334,False,1500.2177231961955
SM Sharif,188,178,31,6.064516129032258,105.61797752808988,False,1488.04193900413
SM Sharma,6,7,2,3.0,85.71428571428571,False,1497.886022980998
SM Singha,165,202,11,15.0,81.68316831683168,False,1516.047533479187
SM Tupou,74,77,5,14.8,96.1038961038961,False,1511.0600144233313
SM Warnakulasuriya,24,25,3,8.0,96.0,False,1504.0479160511916
SM Whiteman,644,571,43,14.976744186046512,112.784588441331,False,1570.1944986456926
SMA Priyanjan,54,63,3,18.0,85.71428571428571,False,1505.6685361009636
SMHH Aung,0,1,1,0.0,0.0,False,1495.0
SMK Waththage,9,16,3,3.0,56.25,False,1496.2731957936585
SMSM Senanayake,84,98,17,4.9411764705882355,85.71428571428571,False,1480.8079133378158
SN Khan,865,699,54,16.01851851851852,123.74821173104435,False,1583.171713440418
SN Mandal,39,40,1,39.0,97.5,False,1505.0
SN Netravalkar,42,54,12,3.5,77.77777777777779,False,1478.775642947762
SN Pathirana,51,85,10,5.1,60.0,False,1489.1318180488565
SN Thakur,438,347,55,7.963636363636364,126.22478386167147,False,1480.4810821553765
SNJ O'Keefe,349,330,42,8.30952380952381,105.75757575757576,False,1494.6344795923576
SO Dowrich,140,134,10,14.0,104.4776119402985,False,1512.2314828423937
SO Hetmyer,4509,3409,210,21.47142857142857,132.2675271340569,True,1965.07772460232
SO Ngoche,509,454,45,11.311111111111112,112.11453744493392,False,1530.2425231422103
SO Olayinka,25,34,3,8.333333333333334,73.52941176470588,False,1496.3920721670675
SO Tikolo,151,129,8,18.875,117.05426356589147,False,1510.611335682647
SP Fleming,306,258,15,20.4,118.6046511627907,False,1538.786796227931
SP Gauchan,13,44,6,2.1666666666666665,29.545454545454547,False,1484.083575793861
SP Gomes,386,302,9,42.888888888888886,127.81456953642385,False,1520.2222650220635
SP Goswami,1424,1125,56,25.428571428571427,126.57777777777777,True,1623.9004178444443
SP Guzman,21,31,3,7.0,67.74193548387096,False,1501.9398160609494
SP Jackson,1130,898,45,25.11111111111111,125.83518930957685,True,1599.2954949822467
SP Khakurel,84,117,8,10.5,71.7948717948718,False,1511.0095742090887
SP Krishnamurthi,90,71,5,18.0,126.7605633802817,False,1514.2013361768663
SP Narine,3164,2240,239,13.238493723849372,141.25,True,1653.1488868467384
SP Patil,232,271,15,15.466666666666667,85.60885608856088,False,1513.1175257014268
SP Terry,8,11,2,4.0,72.72727272727273,False,1499.3735813012468
SPD Smith,5108,4021,194,26.329896907216494,127.03307634916688,True,2065.276599294963
SPS Shikongo,6,8,3,2.0,75.0,False,1493.7237723822652
SR Bhudia,477,411,30,15.9,116.05839416058394,False,1551.4556041207636
SR Hain,282,255,18,15.666666666666666,110.58823529411765,False,1515.5230863335973
SR Harmer,30,27,7,4.285714285714286,111.11111111111111,False,1496.3302087105055
SR Mohan,65,107,8,8.125,60.747663551401864,False,1502.2006520675895
SR Mukkamalla,639,437,18,35.5,146.22425629290618,False,1562.8345633281106
SR Patel,757,670,51,14.843137254901961,112.98507462686567,False,1581.0672700167945
SR Rocket,14,41,7,2.0,34.146341463414636,False,1483.321469373389
SR Swain,52,42,5,10.4,123.80952380952381,False,1503.025071372322
SR Taylor,1073,906,48,22.354166666666668,118.4326710816777,True,1605.9465574648987
SR Tendulkar,2344,2057,79,29.670886075949365,113.95235780262519,True,1746.9692920183782
SR Thompson,174,153,22,7.909090909090909,113.72549019607843,False,1511.5998460298347
SR Watson,8246,6088,306,26.947712418300654,135.44678055190536,True,2285.062218339476
SRMJJ Arachchilage,6,12,2,3.0,50.0,False,1495.666620267291
SS Agarwal,15,14,5,3.0,107.14285714285714,False,1493.0146525176935
SS Bandekar,59,61,5,11.8,96.72131147540983,False,1500.4290538987095
SS Bandiwar,0,4,1,0.0,0.0,False,1495.0
SS Cottrell,200,171,39,5.128205128205129,116.95906432748538,False,1447.801247905171
SS Dobal,75,41,2,37.5,182.9268292682927,False,1504.6867906506234
SS Dubhashi,6,11,1,6.0,54.54545454545454,False,1500.666620267291
SS Eskinazi,258,223,13,19.846153846153847,115.69506726457399,False,1519.3723440984652
SS Ghosh,15,21,2,7.5,71.42857142857143,False,1502.3719017837352
SS Iyer,6052,4580,211,28.682464454976305,132.13973799126637,True,2091.006711497332
SS Majumder,99,113,13,7.615384615384615,87.61061946902655,False,1505.896028315821
SS McKechnie,273,287,23,11.869565217391305,95.1219512195122,False,1515.737749965275
SS Mundhe,598,469,26,23.0,127.50533049040511,False,1551.191299770956
SS Pathirana,27,26,5,5.4,103.84615384615385,False,1498.4571570951075
SS Prabhudessai,592,443,32,18.5,133.63431151241537,False,1560.8458692402214
