date,bowler,bowling_elo,league
2012-05-18,A Mishra,1524.8830910609863,IPL
2012-05-20,A Mishra,1529.8830910609863,IPL
2013-04-05,A Mishra,1534.8830910609863,IPL
2013-04-07,A Mishra,1536.1330910609863,IPL
2013-04-09,A Mishra,1531.1330910609863,IPL
2013-04-12,A Mishra,1532.3830910609863,IPL
2013-04-14,A Mishra,1527.3830910609863,IPL
2013-04-17,A Mishra,1532.3830910609863,IPL
2013-04-19,A Mishra,1537.3830910609863,IPL
2013-04-25,A Mishra,1542.3830910609863,IPL
2013-04-27,A Mishra,1537.3830910609863,IPL
2013-05-01,A Mishra,1542.3830910609863,IPL
2013-05-04,A Mishra,1543.549757727653,IPL
2013-05-08,A Mishra,1538.549757727653,IPL
2013-05-11,A Mishra,1533.549757727653,IPL
2013-05-13,A Mishra,1528.549757727653,IPL
2013-05-17,A Mishra,1533.549757727653,IPL
2013-05-19,A Mishra,1538.549757727653,IPL
2013-05-22,A Mishra,1539.7164243943198,IPL
2014-03-21,A Mishra,1544.7164243943198,T20I
2014-03-21,A Mishra,1549.7164243943198,T20WC
2014-03-23,A Mishra,1554.7164243943198,T20I
2014-03-23,A Mishra,1559.7164243943198,T20WC
2014-03-28,A Mishra,1564.7164243943198,T20I
2014-03-28,A Mishra,1569.7164243943198,T20WC
2014-03-30,A Mishra,1574.7164243943198,T20I
2014-03-30,A Mishra,1579.7164243943198,T20WC
2014-04-04,A Mishra,1574.7164243943198,T20I
2014-04-04,A Mishra,1569.7164243943198,T20WC
2014-04-06,A Mishra,1569.5764243943197,T20I
2014-04-06,A Mishra,1569.4364243943196,T20WC
2014-04-18,A Mishra,1574.4364243943196,IPL
2014-04-22,A Mishra,1577.4564243943196,IPL
2014-04-25,A Mishra,1572.4564243943196,IPL
2014-04-27,A Mishra,1567.4564243943196,IPL
2014-04-30,A Mishra,1562.4564243943196,IPL
2014-05-08,A Mishra,1558.9164243943196,IPL
2014-05-10,A Mishra,1563.860868838764,IPL
2014-05-12,A Mishra,1558.860868838764,IPL
2014-05-14,A Mishra,1558.800868838764,IPL
2014-05-18,A Mishra,1558.050868838764,IPL
2015-04-09,A Mishra,1558.800868838764,IPL
2015-04-12,A Mishra,1563.800868838764,IPL
2015-04-15,A Mishra,1563.580868838764,IPL
2015-04-18,A Mishra,1558.7475355054307,IPL
2015-04-20,A Mishra,1553.9317460317466,IPL
2015-04-23,A Mishra,1558.7917460317465,IPL
2015-04-26,A Mishra,1553.7917460317465,IPL
2015-05-01,A Mishra,1554.6250793650797,IPL
2015-05-03,A Mishra,1549.6250793650797,IPL
2015-05-05,A Mishra,1550.2020024420028,IPL
2015-05-07,A Mishra,1551.035335775336,IPL
2015-05-09,A Mishra,1546.035335775336,IPL
2016-01-09,A Mishra,1551.035335775336,SMAT
2016-04-10,A Mishra,1551.8430280830285,IPL
2016-04-15,A Mishra,1556.8430280830285,IPL
2016-04-17,A Mishra,1551.8430280830285,IPL
2016-04-23,A Mishra,1556.8430280830285,IPL
2016-04-27,A Mishra,1551.8430280830285,IPL
2016-04-30,A Mishra,1551.4968742368746,IPL
2016-05-03,A Mishra,1551.8857631257636,IPL
2016-05-05,A Mishra,1552.3116890516894,IPL
2016-05-07,A Mishra,1547.3116890516894,IPL
2016-05-12,A Mishra,1552.3116890516894,IPL
2016-05-15,A Mishra,1551.3116890516894,IPL
2016-05-17,A Mishra,1547.1450223850227,IPL
2016-05-20,A Mishra,1547.3116890516894,IPL
2016-05-22,A Mishra,1542.3116890516894,IPL
2016-08-28,A Mishra,1547.3116890516894,T20I
2017-01-29,A Mishra,1547.7316890516895,T20I
2017-02-01,A Mishra,1548.3916890516896,T20I
2017-04-08,A Mishra,1543.3916890516896,IPL
2017-04-11,A Mishra,1548.3916890516896,IPL
2017-04-15,A Mishra,1549.1139112739118,IPL
2017-04-17,A Mishra,1548.7250223850228,IPL
2017-04-19,A Mishra,1543.7250223850228,IPL
2017-04-22,A Mishra,1548.7250223850228,IPL
2017-04-28,A Mishra,1543.7250223850228,IPL
2017-05-02,A Mishra,1544.385022385023,IPL
2017-05-04,A Mishra,1539.385022385023,IPL
2017-05-06,A Mishra,1538.7183557183562,IPL
2017-05-10,A Mishra,1536.7183557183562,IPL
2017-05-12,A Mishra,1531.7183557183562,IPL
2017-05-14,A Mishra,1526.7183557183562,IPL
2018-01-08,A Mishra,1521.7183557183562,SMAT
2018-01-12,A Mishra,1526.7183557183562,SMAT
2018-01-15,A Mishra,1521.7183557183562,SMAT
2018-04-08,A Mishra,1516.7183557183562,IPL
2018-04-23,A Mishra,1511.7183557183562,IPL
2018-04-27,A Mishra,1516.7183557183562,IPL
2018-04-30,A Mishra,1516.7183557183562,IPL
2018-05-02,A Mishra,1517.2183557183562,IPL
2018-05-05,A Mishra,1522.2183557183562,IPL
2018-05-10,A Mishra,1517.2183557183562,IPL
2018-05-12,A Mishra,1517.078355718356,IPL
2018-05-18,A Mishra,1522.078355718356,IPL
2018-05-20,A Mishra,1527.078355718356,IPL
2019-02-21,A Mishra,1527.828355718356,SMAT
2019-02-22,A Mishra,1522.828355718356,SMAT
2019-02-24,A Mishra,1527.828355718356,SMAT
2019-02-25,A Mishra,1527.5876149776154,SMAT
2019-02-27,A Mishra,1527.2076149776153,SMAT
2019-02-28,A Mishra,1522.5409483109486,SMAT
2019-03-02,A Mishra,1527.5409483109486,SMAT
2019-03-26,A Mishra,1532.1609483109485,IPL
2019-03-30,A Mishra,1531.7809483109484,IPL
2019-04-14,A Mishra,1527.836503866504,IPL
2019-04-18,A Mishra,1528.336503866504,IPL
2019-04-20,A Mishra,1523.336503866504,IPL
2019-04-22,A Mishra,1518.336503866504,IPL
2019-04-28,A Mishra,1523.336503866504,IPL
2019-05-01,A Mishra,1519.0587260887262,IPL
2019-05-04,A Mishra,1524.0587260887262,IPL
2019-05-08,A Mishra,1525.225392755393,IPL
2019-05-10,A Mishra,1525.975392755393,IPL
2019-11-09,A Mishra,1524.0309483109486,SMAT
2019-11-11,A Mishra,1528.4198371998375,SMAT
2019-11-12,A Mishra,1528.9198371998375,SMAT
2019-11-14,A Mishra,1523.9198371998375,SMAT
2019-11-15,A Mishra,1520.1398371998375,SMAT
2019-11-17,A Mishra,1515.1398371998375,SMAT
2019-11-18,A Mishra,1515.9598371998375,SMAT
2019-11-22,A Mishra,1511.4598371998375,SMAT
2019-11-24,A Mishra,1506.4598371998375,SMAT
2019-11-25,A Mishra,1506.7098371998375,SMAT
2019-11-27,A Mishra,1501.7098371998375,SMAT
2019-11-29,A Mishra,1496.7098371998375,SMAT
2020-09-25,A Mishra,1492.2931705331707,IPL
2020-09-29,A Mishra,1496.876503866504,IPL
2020-10-03,A Mishra,1497.2226577126578,IPL
2021-04-10,A Mishra,1492.2226577126578,IPL
2021-04-20,A Mishra,1497.2226577126578,IPL
2021-04-25,A Mishra,1497.1393243793245,IPL
2021-04-27,A Mishra,1496.6393243793245,IPL
2022-10-30,A Mishra,1491.6393243793245,SMAT
2023-04-07,A Mishra,1496.6393243793245,IPL
2023-04-10,A Mishra,1496.1393243793245,IPL
2023-04-19,A Mishra,1491.1393243793245,IPL
2023-04-22,A Mishra,1492.1393243793245,IPL
2023-04-28,A Mishra,1487.1393243793245,IPL
2023-05-01,A Mishra,1492.1393243793245,IPL
2023-05-13,A Mishra,1491.4393243793245,IPL
2023-10-16,A Mishra,1486.7726577126577,SMAT
2023-10-17,A Mishra,1491.2726577126577,SMAT
2024-04-27,A Mishra,1490.4393243793245,IPL
2009-05-10,A Mithun,1495.0,IPL
2010-04-04,A Mithun,1493.6,IPL
2011-04-12,A Mithun,1488.6,IPL
2011-04-26,A Mithun,1493.548275862069,IPL
2011-04-29,A Mithun,1488.7149425287357,IPL
2011-05-06,A Mithun,1483.7149425287357,IPL
2011-05-08,A Mithun,1488.7149425287357,IPL
2011-05-14,A Mithun,1484.2149425287357,IPL
2011-05-17,A Mithun,1479.2149425287357,IPL
2011-05-22,A Mithun,1478.9149425287358,IPL
2011-05-24,A Mithun,1478.2149425287357,IPL
2011-05-27,A Mithun,1473.2149425287357,IPL
2011-05-28,A Mithun,1468.2149425287357,IPL
2012-05-06,A Mithun,1463.2149425287357,IPL
2013-05-12,A Mithun,1462.7549425287357,IPL
2016-01-02,A Mithun,1458.4771647509579,SMAT
2016-01-03,A Mithun,1457.810498084291,SMAT
2016-01-04,A Mithun,1462.810498084291,SMAT
2016-01-07,A Mithun,1467.810498084291,SMAT
2016-01-08,A Mithun,1472.810498084291,SMAT
2018-01-08,A Mithun,1477.810498084291,SMAT
2018-01-09,A Mithun,1472.810498084291,SMAT
2018-01-11,A Mithun,1467.810498084291,SMAT
2018-01-12,A Mithun,1462.810498084291,SMAT
2018-01-14,A Mithun,1467.5104980842912,SMAT
2018-01-23,A Mithun,1466.3262875579753,SMAT
2018-01-24,A Mithun,1470.540573272261,SMAT
2018-01-25,A Mithun,1469.6805732722612,SMAT
2019-02-22,A Mithun,1474.6805732722612,SMAT
2019-02-27,A Mithun,1473.5005732722611,SMAT
2019-02-28,A Mithun,1469.3339066055944,SMAT
2019-03-10,A Mithun,1464.6116843833722,SMAT
2019-03-12,A Mithun,1460.9537896465301,SMAT
2019-03-14,A Mithun,1465.9537896465301,SMAT
2019-11-08,A Mithun,1470.9537896465301,SMAT
2019-11-09,A Mithun,1465.9537896465301,SMAT
2019-11-12,A Mithun,1460.9537896465301,SMAT
2019-11-17,A Mithun,1465.9537896465301,SMAT
2019-11-21,A Mithun,1460.9537896465301,SMAT
2019-11-25,A Mithun,1455.9537896465301,SMAT
2019-11-29,A Mithun,1460.9537896465301,SMAT
2021-01-10,A Mithun,1465.9537896465301,SMAT
2021-01-12,A Mithun,1460.9537896465301,SMAT
2021-01-14,A Mithun,1461.379715572456,SMAT
2021-01-16,A Mithun,1456.4951001878405,SMAT
2021-01-26,A Mithun,1457.1617668545073,SMAT
2023-07-30,A Mongar,1505.0,T20I
2019-08-18,A Morris,1495.0,T20I
2019-08-19,A Morris,1496.6666666666667,T20I
2019-08-21,A Morris,1501.6666666666667,T20I
2019-08-22,A Morris,1502.9166666666667,T20I
2019-08-24,A Morris,1503.4166666666667,T20I
2019-08-25,A Morris,1504.4166666666667,T20I
2023-09-30,A Morris,1509.4166666666667,T20I
2023-10-01,A Morris,1514.4166666666667,T20I
2023-10-03,A Morris,1509.4166666666667,T20I
2023-10-04,A Morris,1504.4722222222224,T20I
2024-12-07,A Morris,1509.4722222222224,T20I
2024-12-08,A Morris,1514.4722222222224,T20I
2024-12-11,A Morris,1519.4722222222224,T20I
2024-12-12,A Morris,1515.0774853801172,T20I
2024-12-14,A Morris,1520.0774853801172,T20I
2024-12-15,A Morris,1521.2090643274855,T20I
2024-12-16,A Morris,1521.6257309941523,T20I
2025-06-13,A Morris,1516.6257309941523,T20I
2025-06-15,A Morris,1517.792397660819,T20I
2025-06-16,A Morris,1518.532397660819,T20I
2025-06-18,A Morris,1523.532397660819,T20I
2025-06-21,A Morris,1518.6990643274858,T20I
2025-06-22,A Morris,1523.3190643274856,T20I
2024-11-23,A Nagarajan,1505.0,T20I
2024-11-25,A Nagarajan,1500.0,T20I
2024-11-26,A Nagarajan,1498.078947368421,T20I
2025-04-09,A Nagarajan,1493.078947368421,T20I
2025-04-10,A Nagarajan,1488.078947368421,T20I
2019-02-25,A Nagwaswalla,1505.0,SMAT
2019-02-27,A Nagwaswalla,1510.0,SMAT
2019-03-08,A Nagwaswalla,1510.1,SMAT
2019-03-10,A Nagwaswalla,1510.2666666666667,SMAT
2019-03-11,A Nagwaswalla,1510.8466666666666,SMAT
2019-03-12,A Nagwaswalla,1505.9299999999998,SMAT
2019-11-15,A Nagwaswalla,1505.8744444444442,SMAT
2019-11-18,A Nagwaswalla,1500.8744444444442,SMAT
2021-01-10,A Nagwaswalla,1505.8744444444442,SMAT
2021-01-12,A Nagwaswalla,1510.8744444444442,SMAT
2021-01-14,A Nagwaswalla,1509.9299999999998,SMAT
2021-01-16,A Nagwaswalla,1504.9299999999998,SMAT
2021-01-18,A Nagwaswalla,1499.9299999999998,SMAT
2021-11-04,A Nagwaswalla,1500.013333333333,SMAT
2021-11-05,A Nagwaswalla,1495.6466666666665,SMAT
2021-11-06,A Nagwaswalla,1500.6466666666665,SMAT
2021-11-09,A Nagwaswalla,1505.6466666666665,SMAT
2022-10-14,A Nagwaswalla,1510.6466666666665,SMAT
2022-10-16,A Nagwaswalla,1510.9928205128203,SMAT
2022-10-20,A Nagwaswalla,1511.6466666666665,SMAT
2022-10-22,A Nagwaswalla,1516.6466666666665,SMAT
2023-10-17,A Nagwaswalla,1511.6466666666665,SMAT
2023-10-19,A Nagwaswalla,1506.6466666666665,SMAT
2023-10-25,A Nagwaswalla,1511.6466666666665,SMAT
2023-10-31,A Nagwaswalla,1506.6466666666665,SMAT
2021-09-02,A Nanda,1505.0,T20I
2021-09-05,A Nanda,1505.5,T20I
2022-07-08,A Nanda,1500.8095238095239,T20I
2022-07-09,A Nanda,1495.8095238095239,T20I
2022-07-10,A Nanda,1493.582251082251,T20I
2022-07-30,A Nanda,1488.9155844155844,T20I
2023-07-11,A Nanda,1489.0584415584415,T20I
2023-07-11,A Nanda,1484.4155844155844,T20I
2023-07-12,A Nanda,1485.530969030969,T20I
2023-07-12,A Nanda,1490.530969030969,T20I
2023-07-13,A Nanda,1485.530969030969,T20I
2023-07-14,A Nanda,1485.5865245865245,T20I
2023-07-15,A Nanda,1484.7265245865246,T20I
2023-07-15,A Nanda,1479.7265245865246,T20I
2023-07-16,A Nanda,1479.700208797051,T20I
2023-10-15,A Nanda,1484.700208797051,T20I
2024-06-09,A Nanda,1488.8668754637176,T20I
2024-06-12,A Nanda,1489.5890976859398,T20I
2024-06-13,A Nanda,1484.672431019273,T20I
2024-06-15,A Nanda,1484.922431019273,T20I
2024-06-16,A Nanda,1479.922431019273,T20I
2025-06-21,A Nanda,1484.922431019273,T20I
2025-06-22,A Nanda,1489.8298384266805,T20I
2017-04-12,A Nao,1495.0,T20I
2017-04-14,A Nao,1490.0,T20I
2022-03-28,A Nao,1494.611111111111,T20I
2023-07-22,A Nao,1495.0277777777778,T20I
2023-07-26,A Nao,1490.2877777777778,T20I
2023-07-29,A Nao,1486.103567251462,T20I
2023-09-20,A Nao,1491.103567251462,T20I
2023-09-24,A Nao,1492.5509356725147,T20I
2024-03-07,A Nao,1497.5509356725147,T20I
2024-03-08,A Nao,1497.5509356725147,T20I
2024-03-12,A Nao,1502.5509356725147,T20I
2024-03-13,A Nao,1507.5509356725147,T20I
2024-06-02,A Nao,1508.5509356725147,T20I
2024-06-02,A Nao,1509.5509356725147,T20WC
2024-06-05,A Nao,1514.5509356725147,T20I
2024-06-05,A Nao,1519.5509356725147,T20WC
2024-06-17,A Nao,1514.6064912280704,T20I
2024-06-17,A Nao,1509.662046783626,T20WC
2022-06-09,A Nathwani,1501.1153846153845,T20I
2022-06-10,A Nathwani,1502.6524216524215,T20I
2022-06-10,A Nathwani,1507.6524216524215,T20I
2022-06-11,A Nathwani,1512.6524216524215,T20I
2022-07-24,A Nathwani,1512.8324216524215,T20I
2022-07-25,A Nathwani,1517.8324216524215,T20I
2022-07-27,A Nathwani,1517.1657549857548,T20I
2022-07-31,A Nathwani,1522.1657549857548,T20I
2023-06-29,A Nathwani,1517.1657549857548,T20I
2023-06-30,A Nathwani,1512.1657549857548,T20I
2023-07-20,A Nathwani,1507.1657549857548,T20I
2023-07-21,A Nathwani,1502.3324216524215,T20I
2023-07-23,A Nathwani,1500.9990883190883,T20I
2023-07-24,A Nathwani,1500.3324216524215,T20I
2023-07-25,A Nathwani,1495.3324216524215,T20I
2021-11-13,A Natubhai Ahir,1501.0,T20I
2023-02-28,A Natubhai Ahir,1500.8333333333333,T20I
2023-03-02,A Natubhai Ahir,1500.888888888889,T20I
2023-10-01,A Natubhai Ahir,1502.2222222222222,T20I
2023-10-03,A Natubhai Ahir,1502.3376068376067,T20I
2023-10-04,A Natubhai Ahir,1503.282051282051,T20I
2024-12-07,A Natubhai Ahir,1499.1987179487178,T20I
2024-12-10,A Natubhai Ahir,1494.4987179487177,T20I
2024-12-11,A Natubhai Ahir,1499.4987179487177,T20I
2024-12-12,A Natubhai Ahir,1500.1098290598288,T20I
2024-12-14,A Natubhai Ahir,1500.6098290598288,T20I
2024-12-15,A Natubhai Ahir,1505.6098290598288,T20I
2025-04-17,A Natubhai Ahir,1506.1098290598288,T20I
2025-04-18,A Natubhai Ahir,1511.1098290598288,T20I
2025-04-19,A Natubhai Ahir,1516.1098290598288,T20I
2019-09-18,A Ndlovu,1495.0,T20I
2023-10-25,A Ndlovu,1490.1666666666667,T20I
2023-10-27,A Ndlovu,1490.3333333333335,T20I
2023-10-29,A Ndlovu,1485.3333333333335,T20I
2023-10-30,A Ndlovu,1480.3333333333335,T20I
2024-05-05,A Ndlovu,1480.2017543859652,T20I
2008-04-20,A Nehra,1499.0384615384614,IPL
2008-04-23,A Nehra,1503.9458689458688,IPL
2008-04-25,A Nehra,1508.9458689458688,IPL
2008-04-27,A Nehra,1503.9458689458688,IPL
2008-05-04,A Nehra,1508.9458689458688,IPL
2008-05-07,A Nehra,1513.9458689458688,IPL
2008-05-14,A Nehra,1508.9458689458688,IPL
2008-05-16,A Nehra,1504.731583231583,IPL
2008-05-18,A Nehra,1499.731583231583,IPL
2008-05-21,A Nehra,1494.731583231583,IPL
2008-05-24,A Nehra,1494.622887579409,IPL
2008-05-26,A Nehra,1494.807098105725,IPL
2008-05-28,A Nehra,1494.9737647723916,IPL
2009-04-23,A Nehra,1494.5137647723916,IPL
2009-04-26,A Nehra,1499.5137647723916,IPL
2009-04-28,A Nehra,1500.1737647723917,IPL
2009-04-30,A Nehra,1505.1737647723917,IPL
2009-05-02,A Nehra,1510.1737647723917,IPL
2009-05-05,A Nehra,1510.904534003161,IPL
2009-05-08,A Nehra,1515.904534003161,IPL
2009-05-10,A Nehra,1520.904534003161,IPL
2009-05-13,A Nehra,1524.644534003161,IPL
2009-05-15,A Nehra,1526.644534003161,IPL
2009-05-17,A Nehra,1528.302428740003,IPL
2009-05-19,A Nehra,1529.042428740003,IPL
2009-05-22,A Nehra,1528.6193518169262,IPL
2009-12-09,A Nehra,1527.042428740003,T20I
2009-12-12,A Nehra,1522.042428740003,T20I
2010-04-11,A Nehra,1518.042428740003,IPL
2010-04-13,A Nehra,1517.822428740003,IPL
2010-04-15,A Nehra,1522.822428740003,IPL
2010-04-18,A Nehra,1527.572428740003,IPL
2010-05-02,A Nehra,1527.832428740003,T20I
2010-05-07,A Nehra,1532.7490954066698,T20I
2010-05-09,A Nehra,1537.7490954066698,T20I
2010-05-11,A Nehra,1541.4990954066698,T20I
2011-01-09,A Nehra,1546.4990954066698,T20I
2012-04-08,A Nehra,1546.7768731844476,IPL
2012-04-12,A Nehra,1541.8324287400033,IPL
2012-04-14,A Nehra,1540.8924287400032,IPL
2012-04-17,A Nehra,1539.0724287400033,IPL
2012-04-19,A Nehra,1544.0724287400033,IPL
2012-04-21,A Nehra,1539.3224287400033,IPL
2012-04-24,A Nehra,1534.3224287400033,IPL
2012-04-26,A Nehra,1529.3224287400033,IPL
2012-05-01,A Nehra,1528.3024287400033,IPL
2012-05-03,A Nehra,1533.3024287400033,IPL
2012-05-08,A Nehra,1528.3024287400033,IPL
2012-05-13,A Nehra,1533.3024287400033,IPL
2012-05-19,A Nehra,1528.3024287400033,IPL
2013-04-03,A Nehra,1528.580206517781,IPL
2013-04-06,A Nehra,1533.2802065177812,IPL
2013-04-09,A Nehra,1538.2802065177812,IPL
2013-04-16,A Nehra,1538.3002065177811,IPL
2013-04-23,A Nehra,1537.68909540667,IPL
2013-04-28,A Nehra,1532.86909540667,IPL
2013-05-01,A Nehra,1532.40909540667,IPL
2013-05-04,A Nehra,1532.755249252824,IPL
2013-05-14,A Nehra,1532.0885825861571,IPL
2013-05-16,A Nehra,1536.4219159194904,IPL
2014-04-18,A Nehra,1536.2552492528237,IPL
2014-05-24,A Nehra,1541.2552492528237,IPL
2014-05-28,A Nehra,1545.9219159194904,IPL
2014-05-30,A Nehra,1549.4988389964135,IPL
2015-04-09,A Nehra,1554.4988389964135,IPL
2015-04-11,A Nehra,1549.614223611798,IPL
2015-04-17,A Nehra,1554.614223611798,IPL
2015-04-19,A Nehra,1549.614223611798,IPL
2015-04-22,A Nehra,1554.614223611798,IPL
2015-04-25,A Nehra,1559.614223611798,IPL
2015-04-28,A Nehra,1563.864223611798,IPL
2015-04-30,A Nehra,1558.864223611798,IPL
2015-05-02,A Nehra,1558.6975569451313,IPL
2015-05-04,A Nehra,1563.6975569451313,IPL
2015-05-08,A Nehra,1558.6975569451313,IPL
2015-05-10,A Nehra,1553.7808902784645,IPL
2015-05-16,A Nehra,1554.3920013895756,IPL
2015-05-19,A Nehra,1554.8179273155015,IPL
2015-05-22,A Nehra,1559.8179273155015,IPL
2015-05-24,A Nehra,1558.8179273155015,IPL
2016-01-02,A Nehra,1553.8179273155015,SMAT
2016-01-03,A Nehra,1553.9845939821682,SMAT
2016-01-26,A Nehra,1553.901260648835,T20I
2016-01-29,A Nehra,1548.901260648835,T20I
2016-01-31,A Nehra,1548.7345939821682,T20I
2016-02-09,A Nehra,1553.7345939821682,T20I
2016-02-12,A Nehra,1558.3457050932793,T20I
2016-02-14,A Nehra,1558.0764743240486,T20I
2016-02-24,A Nehra,1563.0764743240486,T20I
2016-02-27,A Nehra,1563.5764743240486,T20I
2016-03-01,A Nehra,1568.5764743240486,T20I
2016-03-06,A Nehra,1567.6027901135224,T20I
2016-03-15,A Nehra,1572.6027901135224,T20I
2016-03-15,A Nehra,1577.6027901135224,T20WC
2016-03-19,A Nehra,1578.4361234468556,T20I
2016-03-19,A Nehra,1579.2694567801889,T20WC
2016-03-23,A Nehra,1579.2694567801889,T20I
2016-03-23,A Nehra,1579.2694567801889,T20WC
2016-03-27,A Nehra,1580.1027901135221,T20I
2016-03-27,A Nehra,1580.9361234468554,T20WC
2016-03-31,A Nehra,1581.2694567801886,T20I
2016-03-31,A Nehra,1581.602790113522,T20WC
2016-04-12,A Nehra,1576.602790113522,IPL
2016-04-26,A Nehra,1577.102790113522,IPL
2016-04-30,A Nehra,1576.9361234468552,IPL
2016-05-06,A Nehra,1572.5194567801884,IPL
2016-05-08,A Nehra,1577.5194567801884,IPL
2016-05-10,A Nehra,1582.5194567801884,IPL
2016-05-12,A Nehra,1582.4639012246328,IPL
2016-05-15,A Nehra,1577.4639012246328,IPL
2017-01-26,A Nehra,1572.4639012246328,T20I
2017-01-29,A Nehra,1577.4639012246328,T20I
2017-02-01,A Nehra,1572.4639012246328,T20I
2017-04-05,A Nehra,1576.6039012246329,IPL
2017-04-09,A Nehra,1581.6039012246329,IPL
2017-04-12,A Nehra,1580.2705678912996,IPL
2017-04-15,A Nehra,1580.177975298707,IPL
2017-04-28,A Nehra,1585.177975298707,IPL
2017-11-01,A Nehra,1580.53511815585,T20I
2019-02-17,A Neill,1505.0,T20I
2019-09-16,A Neill,1509.86,T20I
2019-09-19,A Neill,1514.5451851851851,T20I
2019-10-31,A Neill,1514.2951851851851,T20I
2005-10-21,A Nel,1505.0,T20I
2007-09-19,A Nel,1500.5,T20I
2008-05-24,A Nel,1499.5555555555557,IPL
2019-09-18,A Nortje,1495.0,T20I
2020-02-23,A Nortje,1495.0,T20I
2020-02-26,A Nortje,1493.6666666666667,T20I
2020-09-20,A Nortje,1488.6666666666667,IPL
2020-09-25,A Nortje,1493.6666666666667,IPL
2020-09-29,A Nortje,1488.6666666666667,IPL
2020-10-03,A Nortje,1493.6666666666667,IPL
2020-10-05,A Nortje,1498.6666666666667,IPL
2020-10-09,A Nortje,1499.1666666666667,IPL
2020-10-11,A Nortje,1494.4266666666667,IPL
2020-10-14,A Nortje,1499.0933333333335,IPL
2020-10-17,A Nortje,1502.9266666666667,IPL
2020-10-24,A Nortje,1507.9266666666667,IPL
2020-10-27,A Nortje,1507.611851851852,IPL
2020-10-31,A Nortje,1506.5404232804233,IPL
2020-11-02,A Nortje,1511.5404232804233,IPL
2020-11-05,A Nortje,1509.7904232804233,IPL
2020-11-08,A Nortje,1504.7904232804233,IPL
2020-11-10,A Nortje,1509.1654232804233,IPL
2020-11-29,A Nortje,1504.7487566137565,T20I
2020-12-01,A Nortje,1504.2887566137565,T20I
2021-06-26,A Nortje,1499.9554232804232,T20I
2021-06-27,A Nortje,1504.9554232804232,T20I
2021-06-29,A Nortje,1509.9554232804232,T20I
2021-07-01,A Nortje,1509.7887566137565,T20I
2021-09-10,A Nortje,1510.0579873829872,T20I
2021-09-12,A Nortje,1511.224654049654,T20I
2021-09-22,A Nortje,1516.224654049654,IPL
2021-09-25,A Nortje,1521.224654049654,IPL
2021-09-28,A Nortje,1521.5913207163205,IPL
2021-10-02,A Nortje,1522.5079873829873,IPL
2021-10-04,A Nortje,1521.854141229141,IPL
2021-10-08,A Nortje,1526.854141229141,IPL
2021-10-10,A Nortje,1526.7708078958078,IPL
2021-10-13,A Nortje,1531.7708078958078,IPL
2021-10-23,A Nortje,1536.7708078958078,T20I
2021-10-23,A Nortje,1541.7708078958078,T20WC
2021-10-26,A Nortje,1546.7708078958078,T20I
2021-10-26,A Nortje,1551.7708078958078,T20WC
2021-10-30,A Nortje,1556.7708078958078,T20I
